Order ID,Category,Subcategory,Region,Sales
US-2014-121566,Office Supplies,Art,East,6.6
CA-2014-121006,Office Supplies,Art,Central,3.9
CA-2015-107741,Office Supplies,Art,West,3.408
US-2017-136679,Office Supplies,Art,Central,45.04
CA-2014-101560,Office Supplies,Art,South,13.12
CA-2015-102015,Office Supplies,Art,East,9.26
CA-2016-145898,Office Supplies,Art,West,35.4
CA-2017-167080,Office Supplies,Art,East,8.4
CA-2014-105165,Office Supplies,Art,Central,21.864
CA-2017-131254,Office Supplies,Art,Central,13.04
CA-2015-119508,Office Supplies,Art,West,16.9
CA-2015-152681,Office Supplies,Art,East,6.68
CA-2014-150490,Office Supplies,Art,West,45.98
CA-2017-134152,Office Supplies,Art,West,31.44
US-2017-120649,Office Supplies,Art,East,3.52
CA-2017-129707,Office Supplies,Art,West,8.896
US-2017-153633,Office Supplies,Art,South,2.064
CA-2015-148712,Office Supplies,Art,East,10.71
CA-2017-160962,Office Supplies,Art,East,6.848
CA-2017-164378,Office Supplies,Art,East,6.56
CA-2017-117667,Office Supplies,Art,East,13.392
CA-2017-154501,Office Supplies,Art,West,9.78
US-2014-159618,Office Supplies,Art,Central,2.672
CA-2015-125066,Office Supplies,Art,South,56.3
CA-2017-157966,Office Supplies,Art,Central,19.456
CA-2017-157966,Office Supplies,Art,Central,29.76
CA-2017-137498,Office Supplies,Art,West,6.56
CA-2016-161158,Office Supplies,Art,East,8
CA-2017-151176,Office Supplies,Art,East,10.71
CA-2014-108903,Office Supplies,Art,East,55.984
CA-2017-105193,Office Supplies,Art,East,11.05
CA-2016-158001,Office Supplies,Art,East,21.3
CA-2016-158001,Office Supplies,Art,East,29.34
US-2016-124163,Office Supplies,Art,Central,3.04
CA-2017-106355,Office Supplies,Art,East,11.12
US-2014-134187,Office Supplies,Art,West,2.94
CA-2016-145261,Office Supplies,Art,West,18.688
CA-2016-141957,Office Supplies,Art,East,18.656
US-2015-138093,Office Supplies,Art,East,27.36
US-2014-123519,Office Supplies,Art,East,2.624
CA-2015-150749,Office Supplies,Art,South,5.56
CA-2014-105270,Office Supplies,Art,West,30.48
CA-2015-155586,Office Supplies,Art,West,2.21
CA-2017-141117,Office Supplies,Art,West,95.144
US-2017-106796,Office Supplies,Art,East,10.272
CA-2016-149783,Office Supplies,Art,South,31.744
CA-2017-161067,Office Supplies,Art,East,5.56
CA-2016-101525,Office Supplies,Art,South,11.16
US-2014-117968,Office Supplies,Art,East,4.56
CA-2016-158211,Office Supplies,Art,East,4.672
CA-2015-130554,Office Supplies,Art,East,11.736
CA-2017-146458,Office Supplies,Art,South,22.96
CA-2017-112431,Office Supplies,Art,West,5.88
US-2014-105151,Office Supplies,Art,East,10.5
CA-2016-157364,Office Supplies,Art,South,18.48
US-2016-112970,Office Supplies,Art,West,9.84
CA-2016-131205,Office Supplies,Art,South,5.28
CA-2015-153878,Office Supplies,Art,Central,57.75
CA-2015-134201,Office Supplies,Art,East,14.67
US-2016-132577,Office Supplies,Art,Central,23.616
CA-2015-147011,Office Supplies,Art,South,13.632
CA-2017-143378,Office Supplies,Art,West,23.832
CA-2016-146766,Office Supplies,Art,West,192.8
CA-2017-121083,Office Supplies,Art,East,119.04
CA-2014-133543,Office Supplies,Art,West,11.76
CA-2017-105130,Office Supplies,Art,West,11.76
CA-2016-141523,Office Supplies,Art,East,3.52
CA-2015-138331,Office Supplies,Art,East,106.8
CA-2015-138954,Office Supplies,Art,East,119.04
CA-2017-140627,Office Supplies,Art,South,12.264
CA-2017-127656,Office Supplies,Art,Central,30.32
CA-2015-112305,Office Supplies,Art,West,119.04
CA-2017-102379,Office Supplies,Art,West,179.9
CA-2015-151253,Office Supplies,Art,West,64.14
CA-2014-100762,Office Supplies,Art,Central,151.92
CA-2014-167927,Office Supplies,Art,Central,43.92
CA-2015-115693,Office Supplies,Art,West,56.3
US-2014-107993,Office Supplies,Art,West,51.016
CA-2017-143035,Office Supplies,Art,East,6.63
CA-2017-131632,Office Supplies,Art,Central,5.248
CA-2017-151981,Office Supplies,Art,East,227.88
CA-2017-161774,Office Supplies,Art,Central,46.2
CA-2016-140130,Office Supplies,Art,Central,12.39
CA-2016-101161,Office Supplies,Art,East,34.7
CA-2015-156510,Office Supplies,Art,East,6.7
CA-2015-125710,Office Supplies,Art,Central,3.44
CA-2014-110065,Office Supplies,Art,East,15.96
US-2017-133361,Office Supplies,Art,East,3.76
US-2017-133361,Office Supplies,Art,East,14.7
US-2017-133361,Office Supplies,Art,East,37.2
CA-2016-152331,Office Supplies,Art,Central,5.304
CA-2017-167640,Office Supplies,Art,West,23.88
US-2017-116652,Office Supplies,Art,West,99.3
US-2017-107384,Office Supplies,Art,Central,8.8
CA-2014-166086,Office Supplies,Art,East,8.64
CA-2017-131282,Office Supplies,Art,Central,7.12
CA-2014-100678,Office Supplies,Art,Central,2.688
CA-2016-169887,Office Supplies,Art,West,8.34
CA-2017-104731,Office Supplies,Art,South,101.94
CA-2017-104731,Office Supplies,Art,South,19.68
CA-2015-103716,Office Supplies,Art,West,34.65
CA-2015-146290,Office Supplies,Art,Central,125.93
US-2017-167402,Office Supplies,Art,Central,209.94
CA-2017-103352,Office Supplies,Art,East,6.99
CA-2015-129322,Office Supplies,Art,East,39.66
CA-2015-153794,Office Supplies,Art,West,265.86
CA-2015-109337,Office Supplies,Art,Central,10.92
US-2015-129637,Office Supplies,Art,Central,13.12
CA-2017-104108,Office Supplies,Art,Central,12.16
CA-2017-163069,Office Supplies,Art,East,9.912
CA-2017-107629,Office Supplies,Art,Central,95.232
CA-2017-102974,Office Supplies,Art,West,23.32
CA-2017-102974,Office Supplies,Art,West,16.74
CA-2014-144029,Office Supplies,Art,Central,13.392
CA-2017-111269,Office Supplies,Art,East,23.92
CA-2017-165715,Office Supplies,Art,South,32.776
CA-2017-100615,Office Supplies,Art,Central,15.76
CA-2017-139787,Office Supplies,Art,South,35.4
CA-2015-161445,Office Supplies,Art,South,140.736
CA-2016-118689,Office Supplies,Art,Central,33.96
CA-2015-112522,Office Supplies,Art,Central,8.016
CA-2015-116260,Office Supplies,Art,East,11.12
CA-2017-164756,Office Supplies,Art,South,113.94
CA-2014-164182,Office Supplies,Art,East,41.584
CA-2017-162096,Office Supplies,Art,West,7.8
CA-2016-157161,Office Supplies,Art,South,22.32
CA-2017-146185,Office Supplies,Art,Central,31.744
CA-2016-116526,Office Supplies,Art,Central,11.96
CA-2015-109386,Office Supplies,Art,South,265.86
CA-2015-109386,Office Supplies,Art,South,27.9
CA-2016-145548,Office Supplies,Art,East,92.94
CA-2017-161970,Office Supplies,Art,South,17.94
CA-2014-141355,Office Supplies,Art,West,14.576
CA-2016-165330,Office Supplies,Art,West,23.32
CA-2016-112256,Office Supplies,Art,Central,4.448
CA-2016-112256,Office Supplies,Art,Central,175.92
CA-2016-106950,Office Supplies,Art,South,19.456
CA-2017-118724,Office Supplies,Art,West,3.52
CA-2015-105844,Office Supplies,Art,West,79.36
CA-2015-119480,Office Supplies,Art,South,42.76
CA-2016-109666,Office Supplies,Art,East,3.28
CA-2016-109666,Office Supplies,Art,East,71.96
CA-2016-123176,Office Supplies,Art,South,13.89
CA-2014-117464,Office Supplies,Art,West,11.52
CA-2014-106054,Office Supplies,Art,South,12.78
CA-2017-133102,Office Supplies,Art,Central,8.016
CA-2016-116918,Office Supplies,Art,South,30.976
CA-2014-116785,Office Supplies,Art,West,21.4
US-2015-156797,Office Supplies,Art,East,11.96
CA-2015-136658,Office Supplies,Art,East,6.08
CA-2016-143476,Office Supplies,Art,West,2.912
CA-2015-103072,Office Supplies,Art,Central,16.4
CA-2015-150770,Office Supplies,Art,West,8.82
CA-2014-138737,Office Supplies,Art,West,8.64
US-2017-151127,Office Supplies,Art,West,49.56
CA-2016-152730,Office Supplies,Art,Central,5.56
CA-2016-152730,Office Supplies,Art,Central,14.7
CA-2017-137001,Office Supplies,Art,West,14.7
CA-2017-122056,Office Supplies,Art,South,181.86
CA-2017-169439,Office Supplies,Art,East,25.92
CA-2014-111899,Office Supplies,Art,Central,37.84
CA-2015-162761,Office Supplies,Art,South,37.376
CA-2017-115322,Office Supplies,Art,East,43.92
CA-2015-159590,Office Supplies,Art,East,5.76
CA-2017-168389,Office Supplies,Art,South,13.584
CA-2016-114748,Office Supplies,Art,West,1.408
US-2017-145597,Office Supplies,Art,Central,54.336
CA-2015-136224,Office Supplies,Art,South,10.272
CA-2017-147844,Office Supplies,Art,West,59.52
CA-2015-148180,Office Supplies,Art,West,99.2
CA-2017-105669,Office Supplies,Art,Central,9.912
CA-2016-103709,Office Supplies,Art,West,14.88
CA-2016-109652,Office Supplies,Art,Central,13.568
CA-2014-167199,Office Supplies,Art,South,5.48
CA-2017-135111,Office Supplies,Art,Central,2.48
CA-2017-121048,Office Supplies,Art,West,71.92
US-2017-120147,Office Supplies,Art,West,6.08
US-2017-161935,Office Supplies,Art,East,13.12
CA-2014-114181,Office Supplies,Art,East,22.32
CA-2014-133830,Office Supplies,Art,West,26.46
CA-2014-100916,Office Supplies,Art,South,2.84
CA-2015-123113,Office Supplies,Art,East,17.94
CA-2014-163223,Office Supplies,Art,South,9.32
CA-2015-139738,Office Supplies,Art,Central,128.744
CA-2016-158778,Office Supplies,Art,East,7.872
CA-2014-131947,Office Supplies,Art,West,5.248
CA-2014-131947,Office Supplies,Art,West,38.256
CA-2017-163209,Office Supplies,Art,West,22.96
US-2015-130491,Office Supplies,Art,Central,5.76
US-2014-144078,Office Supplies,Art,West,7.44
US-2017-158526,Office Supplies,Art,South,34.58
CA-2017-104885,Office Supplies,Art,East,59.52
CA-2015-121552,Office Supplies,Art,South,19.56
US-2017-141509,Office Supplies,Art,West,99.2
CA-2017-139493,Office Supplies,Art,South,15.92
CA-2016-114601,Office Supplies,Art,Central,8.64
CA-2017-100237,Office Supplies,Art,West,11.68
CA-2015-108588,Office Supplies,Art,East,59.52
US-2015-150231,Office Supplies,Art,East,17.52
CA-2016-106915,Office Supplies,Art,Central,17.856
CA-2017-134418,Office Supplies,Art,West,12.42
CA-2017-108287,Office Supplies,Art,South,12.672
CA-2016-133613,Office Supplies,Art,East,9.84
CA-2015-161795,Office Supplies,Art,East,3.008
CA-2017-156391,Office Supplies,Art,West,2.224
US-2017-118941,Office Supplies,Art,East,17.52
US-2017-118941,Office Supplies,Art,East,219.9
CA-2015-169299,Office Supplies,Art,West,7.152
CA-2015-102260,Office Supplies,Art,South,2.816
US-2016-137295,Office Supplies,Art,South,47.616
CA-2016-134334,Office Supplies,Art,East,7.98
CA-2016-138478,Office Supplies,Art,West,113.22
US-2014-115413,Office Supplies,Art,East,8.64
CA-2015-137302,Office Supplies,Art,West,59.52
CA-2015-128958,Office Supplies,Art,South,13.12
CA-2017-118017,Office Supplies,Art,West,13.344
CA-2016-148684,Office Supplies,Art,South,19.89
CA-2016-149762,Office Supplies,Art,West,21.92
CA-2017-100783,Office Supplies,Art,Central,30.384
CA-2016-120082,Office Supplies,Art,East,59.52
CA-2017-134194,Office Supplies,Art,Central,31.744
CA-2017-152499,Office Supplies,Art,Central,7.872
US-2014-131870,Office Supplies,Art,East,30.816
CA-2014-109904,Office Supplies,Art,East,17.94
CA-2017-151750,Office Supplies,Art,Central,12.736
CA-2016-106621,Office Supplies,Art,West,10.496
CA-2017-143658,Office Supplies,Art,East,109.9
CA-2017-159149,Office Supplies,Art,Central,175.44
CA-2017-144820,Office Supplies,Art,Central,20.64
CA-2014-127866,Office Supplies,Art,West,13.12
CA-2016-102561,Office Supplies,Art,East,11.264
US-2014-112949,Office Supplies,Art,Central,3.52
CA-2016-146150,Office Supplies,Art,South,264.18
CA-2017-102736,Office Supplies,Art,South,71.96
CA-2015-122266,Office Supplies,Art,South,2.624
CA-2016-162355,Office Supplies,Art,South,35.97
CA-2017-103065,Office Supplies,Art,South,4.448
CA-2015-129217,Office Supplies,Art,Central,36.784
CA-2017-121790,Office Supplies,Art,Central,9.344
CA-2015-104059,Office Supplies,Art,East,3.424
CA-2015-154284,Office Supplies,Art,Central,59.904
CA-2014-156244,Office Supplies,Art,South,47.96
US-2014-103338,Office Supplies,Art,West,7.98
CA-2016-149335,Office Supplies,Art,West,37.17
CA-2014-161508,Office Supplies,Art,Central,22.288
CA-2017-130904,Office Supplies,Art,South,1.752
CA-2017-130904,Office Supplies,Art,South,20.992
CA-2015-142937,Office Supplies,Art,Central,45.04
CA-2016-101469,Office Supplies,Art,South,7.7
CA-2017-147207,Office Supplies,Art,Central,31.744
CA-2017-140480,Office Supplies,Art,East,28.91
CA-2017-140480,Office Supplies,Art,East,174.95
CA-2016-159765,Office Supplies,Art,South,27.86
CA-2017-158736,Office Supplies,Art,West,5.76
CA-2016-138583,Office Supplies,Art,East,16.656
CA-2014-169061,Office Supplies,Art,East,59.52
CA-2015-122168,Office Supplies,Art,South,17.52
CA-2015-122168,Office Supplies,Art,South,35.76
CA-2016-132899,Office Supplies,Art,East,3.64
CA-2015-157343,Office Supplies,Art,East,8.016
CA-2017-145338,Office Supplies,Art,East,4.768
CA-2016-146437,Office Supplies,Art,West,39.68
CA-2014-160094,Office Supplies,Art,South,174.95
CA-2016-163951,Office Supplies,Art,East,16.52
CA-2017-163265,Office Supplies,Art,Central,28.032
CA-2017-101665,Office Supplies,Art,West,5.16
CA-2014-101427,Office Supplies,Art,East,8.016
CA-2014-146815,Office Supplies,Art,East,3.52
CA-2016-120824,Office Supplies,Art,Central,11.264
CA-2017-148145,Office Supplies,Art,West,46.2
US-2017-131961,Office Supplies,Art,East,13.248
CA-2016-102498,Office Supplies,Art,South,73.2
CA-2015-162376,Office Supplies,Art,East,17.12
CA-2015-107083,Office Supplies,Art,Central,5.344
CA-2016-163636,Office Supplies,Art,Central,3.536
CA-2015-133585,Office Supplies,Art,Central,55.328
CA-2016-106397,Office Supplies,Art,West,45.98
US-2016-140172,Office Supplies,Art,Central,13.9
CA-2015-144274,Office Supplies,Art,East,13.12
CA-2017-100622,Office Supplies,Art,South,55.984
US-2017-132675,Office Supplies,Art,South,14.28
US-2017-132675,Office Supplies,Art,South,12.72
CA-2014-153808,Office Supplies,Art,West,70.95
CA-2015-143616,Office Supplies,Art,West,99.2
CA-2015-134117,Office Supplies,Art,West,204.85
CA-2015-134117,Office Supplies,Art,West,16.4
CA-2017-150910,Office Supplies,Art,South,23.128
CA-2017-150266,Office Supplies,Art,Central,18.688
CA-2017-157469,Office Supplies,Art,East,19.728
CA-2015-123092,Office Supplies,Art,South,9.344
CA-2015-102855,Office Supplies,Art,West,23.84
CA-2017-143084,Office Supplies,Art,West,13.9
CA-2017-137463,Office Supplies,Art,West,29.95
CA-2014-124513,Office Supplies,Art,East,66.03
CA-2014-141838,Office Supplies,Art,West,3.36
CA-2017-169005,Office Supplies,Art,South,5.56
CA-2015-163181,Office Supplies,Art,Central,23.64
CA-2015-157028,Office Supplies,Art,West,8.28
CA-2016-130911,Office Supplies,Art,East,18.656
US-2016-165505,Office Supplies,Art,East,8.04
US-2015-106873,Office Supplies,Art,West,14.576
US-2015-106873,Office Supplies,Art,West,16.464
CA-2016-166618,Office Supplies,Art,East,23.65
CA-2016-153836,Office Supplies,Art,East,114.95
CA-2016-104689,Office Supplies,Art,West,23.04
CA-2016-146423,Office Supplies,Art,East,15.48
CA-2014-153619,Office Supplies,Art,West,6.72
CA-2016-126732,Office Supplies,Art,West,18.69
CA-2017-110310,Office Supplies,Art,South,6.576
CA-2014-113271,Office Supplies,Art,West,5.56
CA-2017-130106,Office Supplies,Art,West,9.84
CA-2017-130106,Office Supplies,Art,West,2.78
US-2014-134054,Office Supplies,Art,West,255.85
CA-2014-163650,Office Supplies,Art,East,9.84
US-2015-163433,Office Supplies,Art,Central,74.352
US-2015-163433,Office Supplies,Art,Central,7.872
CA-2015-137603,Office Supplies,Art,West,8.4
CA-2014-128237,Office Supplies,Art,West,6.56
CA-2014-128237,Office Supplies,Art,West,14.88
CA-2014-128237,Office Supplies,Art,West,25.44
CA-2017-148642,Office Supplies,Art,Central,63.488
US-2017-130687,Office Supplies,Art,West,25.98
CA-2015-110324,Office Supplies,Art,Central,3.64
CA-2014-154158,Office Supplies,Art,South,1.344
CA-2016-103128,Office Supplies,Art,Central,14.112
CA-2016-160479,Office Supplies,Art,West,35.4
CA-2015-119627,Office Supplies,Art,West,10.272
CA-2017-165904,Office Supplies,Art,South,16.256
CA-2014-138240,Office Supplies,Art,West,144.6
CA-2014-156545,Office Supplies,Art,East,19.456
CA-2014-122679,Office Supplies,Art,West,19.68
US-2016-102232,Office Supplies,Art,South,197.05
CA-2017-111738,Office Supplies,Art,West,9.12
CA-2016-101329,Office Supplies,Art,East,32.13
CA-2016-101329,Office Supplies,Art,East,2.88
CA-2014-149104,Office Supplies,Art,Central,26.7
CA-2014-149104,Office Supplies,Art,Central,13.89
CA-2016-105263,Office Supplies,Art,East,38.34
CA-2014-154165,Office Supplies,Art,Central,54.208
CA-2014-130428,Office Supplies,Art,South,4.032
CA-2015-113131,Office Supplies,Art,East,17.12
CA-2017-152975,Office Supplies,Art,East,29.95
CA-2017-110940,Office Supplies,Art,Central,121.536
CA-2016-140256,Office Supplies,Art,West,5.76
CA-2017-160633,Office Supplies,Art,East,86.352
CA-2014-104563,Office Supplies,Art,West,20.65
CA-2016-107104,Office Supplies,Art,West,37.17
CA-2014-156160,Office Supplies,Art,East,13.04
CA-2015-133396,Office Supplies,Art,South,64.68
CA-2016-144785,Office Supplies,Art,East,6.99
CA-2017-116498,Office Supplies,Art,West,35.1
CA-2017-140536,Office Supplies,Art,East,7.04
CA-2016-161746,Office Supplies,Art,West,12.39
US-2016-144477,Office Supplies,Art,East,37.312
CA-2017-124261,Office Supplies,Art,West,34.24
CA-2016-113390,Office Supplies,Art,Central,5.344
CA-2016-113390,Office Supplies,Art,Central,27.72
CA-2017-159135,Office Supplies,Art,South,4.3
CA-2015-128608,Office Supplies,Art,East,10.368
US-2014-139640,Office Supplies,Art,West,120.768
CA-2016-117583,Office Supplies,Art,East,34.65
CA-2015-162201,Office Supplies,Art,South,4.448
US-2016-125402,Office Supplies,Art,West,5.76
CA-2014-142979,Office Supplies,Art,West,39.68
CA-2017-146269,Office Supplies,Art,Central,19.152
CA-2017-166499,Office Supplies,Art,East,8.94
CA-2016-169824,Office Supplies,Art,East,11.2
CA-2017-137421,Office Supplies,Art,West,9.344
CA-2015-103772,Office Supplies,Art,South,140.75
US-2016-103674,Office Supplies,Art,West,18.69
CA-2016-152156,Furniture,Bookcases,South,261.96
US-2015-150630,Furniture,Bookcases,East,3083.43
CA-2015-117415,Furniture,Bookcases,Central,532.3992
CA-2015-102281,Furniture,Bookcases,East,899.136
CA-2015-102281,Furniture,Bookcases,East,626.352
CA-2015-146262,Furniture,Bookcases,East,452.45
CA-2016-110772,Furniture,Bookcases,East,86.97
CA-2016-138520,Furniture,Bookcases,East,388.704
CA-2016-155516,Furniture,Bookcases,East,1043.92
CA-2016-108987,Furniture,Bookcases,Central,2396.2656
CA-2017-117457,Furniture,Bookcases,West,1336.829
CA-2017-154907,Furniture,Bookcases,Central,205.3328
CA-2014-144666,Furniture,Bookcases,West,222.666
CA-2017-140963,Furniture,Bookcases,West,514.165
CA-2017-161480,Furniture,Bookcases,East,191.984
CA-2014-112158,Furniture,Bookcases,East,883.92
CA-2017-131954,Furniture,Bookcases,West,84.98
US-2015-157014,Furniture,Bookcases,East,35.49
CA-2015-100454,Furniture,Bookcases,East,186.048
CA-2017-143259,Furniture,Bookcases,East,323.136
CA-2017-136539,Furniture,Bookcases,Central,78.8528
CA-2016-102981,Furniture,Bookcases,East,722.352
CA-2017-140585,Furniture,Bookcases,West,119.833
CA-2016-137050,Furniture,Bookcases,East,579.136
CA-2014-168494,Furniture,Bookcases,West,254.9745
CA-2015-115847,Furniture,Bookcases,South,61.96
US-2015-103471,Furniture,Bookcases,West,590.058
US-2016-108504,Furniture,Bookcases,South,239.98
CA-2017-124086,Furniture,Bookcases,West,203.983
CA-2017-121888,Furniture,Bookcases,East,782.94
CA-2014-150245,Furniture,Bookcases,East,1573.488
CA-2015-118423,Furniture,Bookcases,Central,359.058
CA-2014-156349,Furniture,Bookcases,West,290.666
CA-2017-104003,Furniture,Bookcases,West,307.666
US-2015-123218,Furniture,Bookcases,Central,359.058
CA-2015-130785,Furniture,Bookcases,West,411.332
CA-2015-130785,Furniture,Bookcases,West,293.199
US-2017-121251,Furniture,Bookcases,East,257.568
US-2016-112977,Furniture,Bookcases,East,176.784
CA-2017-161200,Furniture,Bookcases,South,145.74
CA-2017-165386,Furniture,Bookcases,Central,183.372
CA-2015-114237,Furniture,Bookcases,West,141.96
CA-2015-164882,Furniture,Bookcases,West,425.833
CA-2017-167381,Furniture,Bookcases,Central,241.96
CA-2016-106383,Furniture,Bookcases,West,72.294
CA-2017-122994,Furniture,Bookcases,South,359.97
CA-2017-142622,Furniture,Bookcases,West,199.98
CA-2016-115574,Furniture,Bookcases,Central,141.372
CA-2015-105102,Furniture,Bookcases,East,46.384
CA-2015-111514,Furniture,Bookcases,West,1552.831
US-2016-110170,Furniture,Bookcases,Central,956.6648
CA-2015-146087,Furniture,Bookcases,East,301.96
US-2016-135923,Furniture,Bookcases,South,451.136
US-2016-114174,Furniture,Bookcases,East,173.94
CA-2017-108070,Furniture,Bookcases,West,102.833
CA-2015-147788,Furniture,Bookcases,West,1406.86
CA-2016-165848,Furniture,Bookcases,East,136.784
US-2016-146794,Furniture,Bookcases,West,424.9575
CA-2017-112515,Furniture,Bookcases,West,1292.94
CA-2015-115798,Furniture,Bookcases,East,299.97
CA-2015-138534,Furniture,Bookcases,West,195.466
CA-2014-154599,Furniture,Bookcases,West,308.499
CA-2015-148635,Furniture,Bookcases,West,704.9
US-2014-112914,Furniture,Bookcases,Central,300.5328
CA-2017-138975,Furniture,Bookcases,South,1628.82
CA-2017-124674,Furniture,Bookcases,Central,327.7328
CA-2015-168480,Furniture,Bookcases,Central,194.32
CA-2015-126137,Furniture,Bookcases,West,120.666
CA-2017-135692,Furniture,Bookcases,Central,220.2656
CA-2017-131233,Furniture,Bookcases,East,242.352
CA-2017-119578,Furniture,Bookcases,East,220.98
US-2017-132059,Furniture,Bookcases,West,180.588
US-2014-134733,Furniture,Bookcases,West,435.999
CA-2014-115161,Furniture,Bookcases,West,290.666
CA-2015-115511,Furniture,Bookcases,West,141.96
US-2015-147242,Furniture,Bookcases,East,361.96
CA-2014-166863,Furniture,Bookcases,Central,193.0656
CA-2017-140326,Furniture,Bookcases,Central,825.174
CA-2016-156251,Furniture,Bookcases,Central,241.96
CA-2017-141873,Furniture,Bookcases,East,314.352
CA-2014-101931,Furniture,Bookcases,West,616.998
CA-2015-167010,Furniture,Bookcases,East,352.45
CA-2016-162082,Furniture,Bookcases,Central,241.332
CA-2016-108735,Furniture,Bookcases,West,257.499
CA-2015-105627,Furniture,Bookcases,Central,512.94
US-2015-149629,Furniture,Bookcases,South,231.92
CA-2017-130764,Furniture,Bookcases,West,556.665
CA-2016-145303,Furniture,Bookcases,Central,156.3728
US-2014-156559,Furniture,Bookcases,South,638.82
CA-2015-153717,Furniture,Bookcases,Central,160.98
CA-2016-143749,Furniture,Bookcases,East,81.94
CA-2017-149881,Furniture,Bookcases,West,482.664
CA-2017-134565,Furniture,Bookcases,West,174.42
US-2016-131611,Furniture,Bookcases,Central,956.6648
CA-2015-105690,Furniture,Bookcases,Central,246.1328
US-2015-122784,Furniture,Bookcases,Central,384.944
US-2015-122784,Furniture,Bookcases,Central,913.43
CA-2017-111556,Furniture,Bookcases,East,183.968
CA-2017-159464,Furniture,Bookcases,South,302.94
CA-2016-147137,Furniture,Bookcases,West,1279.165
CA-2017-168641,Furniture,Bookcases,East,321.568
CA-2017-112753,Furniture,Bookcases,West,917.9235
CA-2015-130456,Furniture,Bookcases,West,586.398
US-2017-133200,Furniture,Bookcases,Central,623.4648
CA-2016-159912,Furniture,Bookcases,East,163.88
CA-2014-119151,Furniture,Bookcases,East,275.952
CA-2015-104346,Furniture,Bookcases,West,69.576
CA-2016-160304,Furniture,Bookcases,East,173.94
CA-2014-157147,Furniture,Bookcases,West,333.999
CA-2015-156482,Furniture,Bookcases,East,283.92
US-2017-139647,Furniture,Bookcases,West,209.979
CA-2015-103954,Furniture,Bookcases,Central,687.4
CA-2015-141243,Furniture,Bookcases,Central,1352.3976
US-2017-133312,Furniture,Bookcases,West,359.499
CA-2014-111192,Furniture,Bookcases,West,1367.84
CA-2017-106432,Furniture,Bookcases,Central,328.3992
CA-2014-140487,Furniture,Bookcases,Central,212.94
CA-2016-119865,Furniture,Bookcases,East,353.568
CA-2014-166744,Furniture,Bookcases,East,362.94
CA-2017-105991,Furniture,Bookcases,West,89.991
US-2017-126060,Furniture,Bookcases,South,198.272
US-2014-123183,Furniture,Bookcases,East,1025.88
CA-2016-117681,Furniture,Bookcases,West,556.665
US-2016-108497,Furniture,Bookcases,West,599.165
CA-2014-146591,Furniture,Bookcases,West,181.47
CA-2017-116946,Furniture,Bookcases,West,102.018
CA-2014-105249,Furniture,Bookcases,West,411.332
US-2014-159618,Furniture,Bookcases,Central,67.9932
CA-2017-142342,Furniture,Bookcases,West,1194.165
CA-2017-117324,Furniture,Bookcases,Central,459.92
CA-2017-143574,Furniture,Bookcases,East,638.82
CA-2017-141117,Furniture,Bookcases,West,217.764
CA-2017-113873,Furniture,Bookcases,Central,205.9992
US-2017-153255,Furniture,Bookcases,West,239.666
US-2015-126977,Furniture,Bookcases,East,4228.704
US-2015-126977,Furniture,Bookcases,East,2003.92
US-2017-169551,Furniture,Bookcases,East,87.21
CA-2014-155796,Furniture,Bookcases,East,521.96
CA-2017-115105,Furniture,Bookcases,East,240.784
CA-2016-163776,Furniture,Bookcases,South,504.9
CA-2017-143378,Furniture,Bookcases,West,72.588
CA-2014-131247,Furniture,Bookcases,West,205.666
US-2016-106600,Furniture,Bookcases,South,354.9
CA-2014-111871,Furniture,Bookcases,West,1198.33
CA-2015-133445,Furniture,Bookcases,West,66.294
CA-2016-113425,Furniture,Bookcases,East,113.568
CA-2016-127236,Furniture,Bookcases,East,299.975
CA-2017-125472,Furniture,Bookcases,South,241.96
CA-2014-149524,Furniture,Bookcases,East,61.96
CA-2017-140872,Furniture,Bookcases,South,241.568
CA-2016-113845,Furniture,Bookcases,South,289.568
CA-2014-128209,Furniture,Bookcases,East,4007.84
CA-2017-104731,Furniture,Bookcases,South,302.94
CA-2016-123512,Furniture,Bookcases,West,239.666
US-2017-167402,Furniture,Bookcases,Central,212.94
US-2016-147711,Furniture,Bookcases,East,344.94
US-2016-100461,Furniture,Bookcases,Central,1565.88
US-2017-115301,Furniture,Bookcases,West,115.96
CA-2015-137925,Furniture,Bookcases,East,681.408
CA-2016-106243,Furniture,Bookcases,East,523.92
CA-2017-141201,Furniture,Bookcases,West,148.257
CA-2017-166926,Furniture,Bookcases,West,141.96
CA-2015-163965,Furniture,Bookcases,South,290.352
US-2014-127978,Furniture,Bookcases,East,302.45
CA-2016-123337,Furniture,Bookcases,West,273.666
CA-2014-163468,Furniture,Bookcases,Central,424.116
CA-2015-113152,Furniture,Bookcases,East,449.568
CA-2015-100146,Furniture,Bookcases,West,509.9575
CA-2015-137974,Furniture,Bookcases,South,523.26
US-2017-134642,Furniture,Bookcases,South,231.92
US-2017-112347,Furniture,Bookcases,West,242.352
CA-2014-114181,Furniture,Bookcases,East,349.965
US-2016-104815,Furniture,Bookcases,Central,198.744
US-2016-166660,Furniture,Bookcases,West,48.58
CA-2017-104885,Furniture,Bookcases,East,441.96
CA-2015-130974,Furniture,Bookcases,East,170.98
CA-2014-133592,Furniture,Bookcases,East,341.96
US-2017-109316,Furniture,Bookcases,West,1497.666
CA-2015-143364,Furniture,Bookcases,West,127.764
